id,issue_date,employment_length,home_ownership,income_category,annual_income,loan_amount,term,purpose,interest_payments,loan_condition,interest_rate,grade,dti,total_payment,installment,region
36860158,2014-12-01,10.0,MORTGAGE,Medium,115000,20000, 60 months,debt_consolidation,High,Good Loan,14.31,C,17.01,6075.77,468.59,Northern-Irl
37137730,2014-12-01,10.0,MORTGAGE,Low,44000,8000, 36 months,debt_consolidation,Low,Good Loan,10.49,B,31.86,3375.21,259.99,leinster
37631246,2014-12-01,10.0,MORTGAGE,Medium,106000,7000, 36 months,credit_card,Low,Good Loan,9.49,B,9.89,2683.02,224.2,munster
37227462,2014-12-01,10.0,MORTGAGE,Medium,101500,12000, 60 months,debt_consolidation,High,Good Loan,13.66,C,26.11,3593.32,277.11,Northern-Irl
37750785,2014-12-01,5.0,RENT,High,300000,20000, 36 months,debt_consolidation,Low,Good Loan,6.99,A,5.91,7401.75,617.46,leinster
37811568,2014-12-01,10.0,MORTGAGE,Low,52000,9800, 36 months,debt_consolidation,Low,Good Loan,11.44,B,16.82,3865.34,322.89,leinster
36360556,2014-12-01,5.0,MORTGAGE,Medium,150000,22000, 60 months,debt_consolidation,Low,Good Loan,12.39,C,6.01,6388.2,493.73,leinster
36320812,2014-12-01,10.0,MORTGAGE,High,330000,28000, 36 months,debt_consolidation,Low,Good Loan,8.19,A,12.07,11412.96,879.88,cannught
36271822,2014-12-01,3.0,MORTGAGE,High,800000,5000, 36 months,small_business,High,Good Loan,18.54,E,1.58,2362.08,182.12,ulster
36910230,2014-12-01,8.0,MORTGAGE,Low,70000,16000, 60 months,debt_consolidation,High,Good Loan,16.49,D,27.21,5083.19,393.27,cannught
36723305,2014-12-01,10.0,MORTGAGE,Medium,135000,21000, 60 months,debt_consolidation,High,Good Loan,15.99,D,27.26,6618.75,510.57,ulster
37711546,2014-12-01,4.0,MORTGAGE,Medium,110000,20000, 60 months,debt_consolidation,High,Good Loan,14.31,C,17.35,5599.23,468.59,leinster
36753137,2014-12-01,7.0,RENT,Low,65000,5000, 36 months,other,Low,Good Loan,11.44,B,33.44,5495.01,164.74,Northern-Irl
37691519,2014-12-01,3.0,RENT,Low,35000,5000, 36 months,debt_consolidation,Low,Good Loan,8.19,A,16.39,1882.15,157.13,Northern-Irl
37761554,2014-12-01,0.5,MORTGAGE,Low,42000,15000, 60 months,debt_consolidation,Low,Bad Loan,12.99,C,29.66,3395.96,341.22,cannught
37097477,2014-12-01,10.0,MORTGAGE,Low,93000,18000, 60 months,credit_card,Low,Good Loan,12.39,C,12.9,5205.65,403.96,munster
37127652,2014-12-01,10.0,RENT,Medium,200000,15000, 36 months,debt_consolidation,Low,Good Loan,11.44,B,12.85,5921.11,494.22,leinster
35959837,2014-12-01,7.0,RENT,Low,66000,24000, 60 months,credit_card,High,Good Loan,17.14,D,25.49,7754.66,598.27,ulster
36230588,2014-12-01,4.0,RENT,Low,68000,15000, 36 months,debt_consolidation,High,Bad Loan,14.31,C,19.5,3077.66,514.93,munster
36260737,2014-12-01,5.0,MORTGAGE,Medium,110000,21000, 36 months,home_improvement,High,Good Loan,15.59,D,15.19,9524.59,734.06,Northern-Irl
37681551,2014-12-01,5.0,RENT,Low,51000,18000, 36 months,debt_consolidation,Low,Good Loan,8.67,B,10.66,6822.68,569.64,leinster
36400567,2014-12-01,0.5,RENT,Low,58000,17325, 36 months,debt_consolidation,High,Bad Loan,18.54,E,31.76,3825.55,631.05,ulster
36500783,2014-12-01,10.0,MORTGAGE,Low,96000,7000, 36 months,home_improvement,Low,Good Loan,9.49,B,9.86,7277.46,224.2,ulster
36300595,2014-12-01,0.5,RENT,Low,67000,25000, 36 months,debt_consolidation,High,Good Loan,15.99,D,30.41,11380.11,878.81,ulster
37157736,2014-12-01,1.0,OWN,Low,33933,13000, 60 months,credit_card,Low,Good Loan,9.49,B,25.32,3307.8,272.97,leinster
36220135,2014-12-01,10.0,MORTGAGE,Medium,189000,35000, 36 months,home_improvement,Low,Good Loan,8.67,B,6.63,37769.97,1107.63,ulster
36410825,2014-12-01,2.0,MORTGAGE,Low,57500,28000, 60 months,debt_consolidation,Low,Good Loan,12.99,C,36.89,30171.93,636.95,leinster
36530533,2014-12-01,6.05,MORTGAGE,Low,20000,9550, 36 months,credit_card,Low,Good Loan,11.44,B,11.58,4078.31,314.65,leinster
37087430,2014-12-01,2.0,RENT,Medium,106000,6500, 36 months,credit_card,Low,Good Loan,8.19,A,7.62,2652.42,204.26,ulster
36260232,2014-12-01,3.0,RENT,Low,72000,20000, 36 months,debt_consolidation,Low,Good Loan,8.67,B,11.71,8218.46,632.93,ulster
36320232,2014-12-01,10.0,OWN,Low,85000,25000, 60 months,debt_consolidation,High,Good Loan,14.31,C,23.32,7594.74,585.74,Northern-Irl
36200202,2014-12-01,0.5,MORTGAGE,Medium,165000,21000, 60 months,credit_card,Low,Good Loan,9.49,B,17.8,5710.08,440.94,leinster
34823035,2014-12-01,3.0,RENT,Low,30720,7500, 36 months,debt_consolidation,Low,Good Loan,12.39,C,21.95,3251.47,250.51,Northern-Irl
36361776,2014-12-01,4.0,RENT,Low,37000,11725, 36 months,credit_card,High,Bad Loan,14.99,C,13.17,2835.04,406.4,leinster
36350238,2014-12-01,10.0,MORTGAGE,Medium,133000,28000, 36 months,credit_card,Low,Good Loan,6.99,A,13.87,11226.85,864.44,leinster
37247450,2014-12-01,8.0,RENT,Low,90000,15000, 36 months,debt_consolidation,Low,Good Loan,11.99,B,12.64,6465.96,498.15,Northern-Irl
37751428,2014-12-01,4.0,RENT,Low,47000,11200, 36 months,debt_consolidation,Low,Good Loan,12.99,C,38.99,4515.72,377.32,munster
36500933,2014-12-01,10.0,MORTGAGE,Medium,110000,21000, 36 months,debt_consolidation,High,Good Loan,14.31,C,16.82,9355.0,720.9,cannught
36351332,2014-12-01,4.0,RENT,Low,90000,12000, 36 months,debt_consolidation,Low,Good Loan,8.67,B,15.13,4931.1,379.76,ulster
36210636,2014-12-01,10.0,RENT,Low,55967,12000, 36 months,debt_consolidation,Low,Good Loan,8.67,B,19.49,12354.31,379.76,leinster
36148476,2014-12-01,0.5,OWN,Low,52000,21775, 60 months,debt_consolidation,High,Good Loan,15.59,D,17.77,7261.63,524.8,Northern-Irl
37277502,2014-12-01,1.0,RENT,Medium,150000,24000, 60 months,home_improvement,Low,Good Loan,11.44,B,20.2,24939.94,527.1,Northern-Irl
37641514,2014-12-01,4.0,RENT,Low,77000,16000, 60 months,home_improvement,High,Good Loan,13.66,C,19.12,4415.55,369.48,munster
300390,2014-12-01,0.5,RENT,Medium,165000,12000, 36 months,debt_consolidation,Low,Good Loan,6.49,A,4.45,4786.29,367.74,Northern-Irl
37327842,2014-12-01,10.0,MORTGAGE,Low,63386,29100, 60 months,credit_card,High,Good Loan,17.14,D,19.08,9374.91,725.41,munster
36271165,2014-12-01,6.0,MORTGAGE,Medium,101000,15000, 60 months,credit_card,Low,Good Loan,8.67,B,17.47,3700.54,308.98,ulster
37631305,2014-12-01,0.5,OWN,Low,19600,5875, 36 months,medical,High,Good Loan,13.66,C,19.47,2391.27,199.83,munster
37277726,2014-12-01,5.0,MORTGAGE,Low,97000,12000, 36 months,credit_card,Low,Good Loan,11.44,B,9.03,5124.56,395.37,Northern-Irl
36089082,2014-12-01,3.0,RENT,Low,52000,22000, 60 months,debt_consolidation,Low,Good Loan,12.39,C,19.62,6403.35,493.73,leinster
36340591,2014-12-01,10.0,OWN,Medium,125000,28000, 60 months,credit_card,Low,Good Loan,9.49,B,23.63,7628.2,587.92,leinster
37751312,2014-12-01,7.0,MORTGAGE,Medium,150000,20000, 36 months,debt_consolidation,Low,Good Loan,9.49,B,13.17,7671.02,640.57,Northern-Irl
36190230,2014-12-01,5.0,MORTGAGE,Low,70000,20000, 36 months,home_improvement,High,Bad Loan,15.59,D,7.25,6973.68,699.1,ulster
36380194,2014-12-01,8.0,RENT,Medium,200000,35000, 60 months,debt_consolidation,High,Good Loan,14.99,C,16.71,10792.96,832.47,cannught
36168168,2014-12-01,10.0,RENT,Low,80000,25000, 60 months,credit_card,High,Good Loan,17.86,D,17.54,8203.41,632.94,ulster
37730723,2014-12-01,0.5,MORTGAGE,High,357000,35000, 60 months,credit_card,Low,Good Loan,12.39,C,10.79,9401.67,785.48,leinster
36079467,2014-12-01,10.0,RENT,Low,52000,18000, 36 months,debt_consolidation,Low,Good Loan,11.99,B,20.97,7759.15,597.78,Northern-Irl
36370189,2014-12-01,4.0,RENT,Low,26466,10000, 36 months,debt_consolidation,Low,Good Loan,8.19,A,12.13,4080.7,314.25,ulster
36260647,2014-12-01,8.0,RENT,Low,85000,12000, 36 months,debt_consolidation,Low,Good Loan,10.49,B,25.61,5062.75,389.98,Northern-Irl
37631502,2014-12-01,10.0,RENT,Medium,124000,21600, 60 months,debt_consolidation,Low,Good Loan,12.99,C,18.84,5872.94,491.36,ulster
36441729,2014-12-01,3.0,MORTGAGE,Medium,125000,27600, 36 months,debt_consolidation,Low,Bad Loan,10.49,B,20.97,4278.87,896.94,ulster
37217448,2014-12-01,10.0,OWN,Low,50000,6000, 36 months,other,High,Good Loan,16.49,D,18.05,2755.7,212.4,Northern-Irl
36321231,2014-12-01,6.0,MORTGAGE,Low,55000,8000, 36 months,debt_consolidation,Low,Good Loan,8.67,B,12.83,3298.35,253.18,Northern-Irl
36301128,2014-12-01,2.0,RENT,Low,36000,5000, 36 months,debt_consolidation,Low,Good Loan,8.67,B,12.37,2052.3,158.24,leinster
37670150,2014-12-01,8.0,RENT,Low,93000,21000, 36 months,credit_card,High,Good Loan,14.99,C,20.67,9444.82,727.87,Northern-Irl
36301665,2014-12-01,2.0,OWN,Low,50000,22400, 60 months,debt_consolidation,High,Bad Loan,17.14,D,12.7,2749.29,558.39,ulster
36099745,2014-12-01,9.0,RENT,Low,63000,24000, 60 months,debt_consolidation,High,Good Loan,16.49,D,33.77,7646.84,589.91,Northern-Irl
35893650,2014-12-01,10.0,RENT,Low,30960,15400, 36 months,debt_consolidation,High,Good Loan,17.14,D,29.19,7137.03,550.13,Northern-Irl
37840519,2014-12-01,9.0,MORTGAGE,Low,55000,18000, 60 months,debt_consolidation,High,Good Loan,14.99,C,25.74,5535.71,428.13,cannught
37177123,2014-12-01,3.0,RENT,Low,35000,15000, 36 months,other,High,Good Loan,14.99,C,27.67,16545.63,519.91,Northern-Irl
37711908,2014-12-01,7.0,MORTGAGE,Low,74300,12000, 60 months,credit_card,High,Good Loan,17.14,D,14.02,12502.62,299.14,munster
37801983,2014-12-01,3.0,RENT,Low,45000,15000, 36 months,debt_consolidation,High,Good Loan,13.66,C,33.2,6105.32,510.2,Northern-Irl
35733539,2014-12-01,7.0,MORTGAGE,Low,85000,15000, 36 months,other,High,Good Loan,15.99,D,10.41,6828.12,527.29,cannught
37257132,2014-12-01,8.0,MORTGAGE,Low,75000,20000, 36 months,credit_card,Low,Good Loan,10.49,B,22.46,8426.17,649.96,ulster
37621901,2014-12-01,9.0,RENT,Low,45000,8000, 36 months,credit_card,Low,Good Loan,12.39,C,26.75,3198.26,267.21,Northern-Irl
36281389,2014-12-01,3.0,RENT,Low,71000,3200, 36 months,other,Low,Good Loan,11.44,B,23.66,1368.79,105.44,munster
36361417,2014-12-01,2.0,RENT,Low,58140,5000, 36 months,other,Low,Good Loan,7.49,A,20.25,2017.47,155.51,leinster
37840407,2014-12-01,10.0,MORTGAGE,Medium,120000,35000, 60 months,debt_consolidation,High,Good Loan,25.57,F,15.69,13407.95,1039.03,Northern-Irl
37790926,2014-12-01,6.05,MORTGAGE,Low,78000,24375, 60 months,debt_consolidation,High,Good Loan,19.24,E,31.03,7600.31,635.53,ulster
36411517,2014-12-01,7.0,RENT,Low,45000,12000, 60 months,debt_consolidation,Low,Good Loan,11.44,B,2.32,13379.2,263.55,ulster
37800170,2014-12-01,3.0,MORTGAGE,Medium,109000,18000, 36 months,debt_consolidation,Low,Good Loan,11.44,B,22.07,7099.56,593.06,Northern-Irl
36371830,2014-12-01,10.0,MORTGAGE,Low,89136,8000, 36 months,home_improvement,Low,Good Loan,8.19,A,17.89,3264.56,251.4,ulster
36491119,2014-12-01,6.0,OWN,Low,42000,14075, 60 months,debt_consolidation,High,Good Loan,19.99,E,19.8,4815.53,372.83,leinster
35481152,2014-12-01,4.0,RENT,Low,35000,11000, 36 months,debt_consolidation,Low,Good Loan,8.67,B,16.98,4520.26,348.12,ulster
32208922,2014-12-01,10.0,MORTGAGE,Low,75000,12000, 36 months,credit_card,High,Good Loan,13.66,C,27.97,5296.97,408.16,munster
36221406,2014-12-01,10.0,RENT,Low,95000,20000, 36 months,debt_consolidation,Low,Good Loan,11.44,B,11.56,7913.24,658.95,leinster
36039281,2014-12-01,10.0,MORTGAGE,Low,77000,24250, 60 months,debt_consolidation,Low,Good Loan,11.99,B,27.92,6978.72,539.31,Northern-Irl
35969767,2014-12-01,10.0,MORTGAGE,Low,87000,20000, 36 months,debt_consolidation,Low,Good Loan,9.49,B,34.62,8316.87,640.57,cannught
37830621,2014-12-01,10.0,MORTGAGE,Low,78365,18000, 60 months,other,Low,Good Loan,12.99,C,10.52,4900.65,409.47,ulster
37760904,2014-12-01,10.0,MORTGAGE,Low,77916,18000, 36 months,debt_consolidation,Low,Good Loan,6.03,A,19.36,6568.05,547.84,ulster
27661586,2014-12-01,5.0,MORTGAGE,Medium,145000,24000, 36 months,credit_card,Low,Good Loan,6.03,A,11.2,9487.94,730.46,ulster
36681178,2014-12-01,3.0,OWN,Low,55000,9600, 36 months,debt_consolidation,Low,Good Loan,11.99,B,17.56,4138.27,318.82,munster
36148456,2014-12-01,10.0,MORTGAGE,Low,85000,26600, 36 months,debt_consolidation,High,Good Loan,16.49,D,14.65,12192.45,941.63,cannught
37710342,2014-12-01,0.5,OWN,Medium,150000,25200, 36 months,debt_consolidation,Low,Good Loan,6.99,A,21.68,10094.3,777.99,munster
36870220,2014-12-01,7.0,RENT,Low,31000,4250, 36 months,debt_consolidation,High,Good Loan,17.14,D,24.43,1832.91,151.83,munster
35823990,2014-12-01,3.0,MORTGAGE,Low,40000,6400, 36 months,debt_consolidation,High,Good Loan,19.99,E,34.05,2882.71,237.82,ulster
37247221,2014-12-01,0.5,RENT,Low,75000,10000, 36 months,debt_consolidation,Low,Good Loan,8.19,A,2.12,4076.15,314.25,leinster
37227258,2014-12-01,10.0,RENT,Low,82075,27000, 60 months,debt_consolidation,High,Bad Loan,15.99,D,23.03,7853.42,656.45,ulster
37177870,2014-12-01,10.0,OWN,Low,81200,20400, 60 months,debt_consolidation,High,Good Loan,14.31,C,21.8,6181.04,477.96,ulster
36088286,2014-12-01,0.5,OWN,Low,32000,10000, 36 months,debt_consolidation,Low,Good Loan,7.49,A,12.79,10512.14,311.02,leinster
36510241,2014-12-01,2.0,MORTGAGE,Low,50077,13000, 36 months,credit_card,Low,Good Loan,6.99,A,19.34,5212.5,401.35,leinster
36411235,2014-12-01,10.0,MORTGAGE,Low,60000,22075, 60 months,debt_consolidation,High,Good Loan,14.31,C,20.34,6706.18,517.21,Northern-Irl
37257930,2014-12-01,2.0,MORTGAGE,Low,25000,7300, 36 months,debt_consolidation,Low,Good Loan,11.44,B,17.12,3122.12,240.52,cannught
36500377,2014-12-01,10.0,RENT,Low,88000,1800, 36 months,debt_consolidation,Low,Good Loan,8.19,A,12.24,734.59,56.57,ulster
35206246,2014-12-01,2.0,MORTGAGE,Low,70000,19200, 60 months,other,High,Good Loan,15.59,D,14.97,5638.68,462.74,Northern-Irl
36222029,2014-12-01,10.0,RENT,Low,93000,33300, 60 months,car,High,Good Loan,24.5,F,8.43,12489.06,967.67,ulster
37751033,2014-12-01,3.0,OWN,Low,30000,6000, 36 months,debt_consolidation,Low,Good Loan,11.99,B,35.2,2387.12,199.26,leinster
36571229,2014-12-01,0.5,RENT,Low,78000,15000, 36 months,debt_consolidation,Low,Good Loan,11.44,B,6.08,15593.64,494.22,Northern-Irl
36108308,2014-12-01,5.0,MORTGAGE,High,202000,35000, 60 months,debt_consolidation,High,Good Loan,17.14,D,12.93,11308.91,872.48,leinster
36723199,2014-12-01,2.0,OWN,Low,33100,10000, 36 months,debt_consolidation,Low,Good Loan,6.99,A,16.52,10588.59,308.73,leinster
37317139,2014-12-01,8.0,RENT,Low,21000,8400, 36 months,debt_consolidation,High,Good Loan,15.99,D,34.17,3831.18,295.28,ulster
37207170,2014-12-01,4.0,RENT,Low,35000,10000, 36 months,credit_card,High,Good Loan,14.99,C,21.5,4497.6,346.61,cannught
36361351,2014-12-01,1.0,MORTGAGE,Low,40000,6000, 36 months,other,Low,Good Loan,12.99,C,16.65,2619.16,202.14,ulster
37021348,2014-12-01,10.0,MORTGAGE,High,375000,35000, 60 months,credit_card,High,Good Loan,13.66,C,13.59,10454.0,808.24,leinster
37177836,2014-12-01,1.0,MORTGAGE,High,222000,35000, 36 months,debt_consolidation,Low,Good Loan,7.49,A,15.97,14122.15,1088.56,munster
35988993,2014-12-01,1.0,RENT,Low,70000,9600, 36 months,debt_consolidation,Low,Good Loan,8.67,B,6.14,4144.91,303.81,Northern-Irl
37117931,2014-12-01,3.0,RENT,Low,51341,9100, 36 months,credit_card,Low,Good Loan,8.67,B,11.92,9352.44,287.99,leinster
35803226,2014-12-01,0.5,RENT,Low,20572,8400, 36 months,credit_card,High,Good Loan,14.31,C,29.73,3742.0,288.36,ulster
37257963,2014-12-01,8.0,RENT,Low,38000,17475, 36 months,debt_consolidation,High,Good Loan,15.59,D,23.85,7925.78,610.84,ulster
36773299,2014-12-01,5.0,RENT,Low,72500,7200, 36 months,debt_consolidation,Low,Good Loan,6.99,A,31.93,2886.97,222.29,munster
36290273,2014-12-01,7.0,RENT,Low,97000,12000, 36 months,debt_consolidation,Low,Good Loan,12.39,C,30.56,5202.4,400.82,ulster
37307903,2014-12-01,10.0,MORTGAGE,Low,90000,26400, 60 months,debt_consolidation,Low,Good Loan,8.67,B,19.15,7044.1,543.81,ulster
37661949,2014-12-01,4.0,MORTGAGE,Low,52000,5000, 36 months,debt_consolidation,Low,Good Loan,10.49,B,14.35,1947.89,162.49,munster
35044206,2014-12-01,6.05,MORTGAGE,Low,86343,8000, 36 months,credit_card,Low,Good Loan,12.39,C,36.22,3468.22,267.21,leinster
36251371,2014-12-01,6.05,OWN,Low,49000,10000, 36 months,home_improvement,Low,Good Loan,11.44,B,10.43,4270.53,329.48,Northern-Irl
36950372,2014-12-01,0.5,RENT,Low,60000,3000, 36 months,debt_consolidation,Low,Good Loan,11.99,B,3.22,1291.19,99.63,leinster
36281567,2014-12-01,5.0,RENT,Low,60000,8000, 36 months,debt_consolidation,Low,Good Loan,6.03,A,8.86,3162.69,243.49,Northern-Irl
35034143,2014-12-01,1.0,RENT,Medium,120000,28900, 60 months,debt_consolidation,High,Good Loan,25.57,F,8.93,11112.17,857.94,leinster
36391538,2014-12-01,1.0,MORTGAGE,Low,45000,13000, 60 months,home_improvement,High,Good Loan,14.31,C,18.05,3939.0,304.59,leinster
36500556,2014-12-01,2.0,OWN,Low,75000,18000, 60 months,credit_card,High,Good Loan,22.99,F,16.35,19113.94,507.33,Northern-Irl
37830319,2014-12-01,4.0,MORTGAGE,Low,80000,12000, 60 months,debt_consolidation,Low,Good Loan,12.39,C,4.04,3484.51,269.31,Northern-Irl
34864064,2014-12-01,0.5,RENT,Low,75000,25000, 36 months,debt_consolidation,High,Good Loan,14.99,C,34.62,11243.94,866.52,ulster
36371432,2014-12-01,10.0,MORTGAGE,Low,55000,15000, 36 months,debt_consolidation,Low,Good Loan,7.49,A,20.55,6052.41,466.53,munster
36421022,2014-12-01,6.05,MORTGAGE,Low,49200,15000, 36 months,debt_consolidation,Low,Good Loan,6.49,A,9.05,8070.75,459.67,ulster
37620845,2014-12-01,3.0,MORTGAGE,Medium,135000,35000, 60 months,major_purchase,Low,Good Loan,11.44,B,14.84,9202.04,768.69,Northern-Irl
34592872,2014-12-01,7.0,MORTGAGE,Low,49000,14700, 60 months,debt_consolidation,High,Good Loan,23.99,F,22.78,5476.94,422.81,ulster
34452970,2014-12-01,6.0,MORTGAGE,Medium,142000,25000, 36 months,debt_consolidation,Low,Good Loan,6.99,A,16.9,10014.24,771.82,ulster
36691381,2014-12-01,8.0,RENT,Low,70000,18000, 36 months,debt_consolidation,Low,Good Loan,11.44,B,26.04,7686.9,593.06,munster
36783320,2014-12-01,6.0,MORTGAGE,Medium,150000,28000, 60 months,credit_card,Low,Good Loan,10.49,B,27.58,7805.78,601.7,cannught
37740306,2014-12-01,10.0,OWN,Low,75000,26925, 36 months,debt_consolidation,High,Good Loan,16.49,D,38.99,11388.23,953.13,munster
36008380,2014-12-01,4.0,RENT,Low,65000,18000, 36 months,debt_consolidation,Low,Good Loan,11.44,B,21.94,7105.28,593.06,munster
36500594,2014-12-01,4.0,MORTGAGE,Low,52000,8000, 36 months,debt_consolidation,Low,Good Loan,6.49,A,22.13,8455.84,245.16,cannught
37601012,2014-12-01,7.0,MORTGAGE,Low,68000,20000, 36 months,debt_consolidation,Low,Good Loan,6.03,A,23.54,7899.96,608.72,cannught
37752007,2014-12-01,10.0,RENT,Low,74500,22200, 60 months,debt_consolidation,High,Bad Loan,17.14,D,8.05,5502.29,553.4,Northern-Irl
35186123,2014-12-01,6.05,RENT,Low,18000,5000, 36 months,debt_consolidation,High,Good Loan,14.31,C,7.13,2227.47,171.65,leinster
35136292,2014-12-01,9.0,MORTGAGE,Low,85000,26250, 36 months,debt_consolidation,Low,Good Loan,12.39,C,29.61,11389.4,876.78,munster
36980407,2014-12-01,1.0,RENT,Low,36000,10000, 60 months,debt_consolidation,High,Bad Loan,19.24,E,17.0,1823.76,260.73,ulster
34372079,2014-12-01,5.0,MORTGAGE,Low,75000,19000, 36 months,credit_card,Low,Good Loan,9.49,B,20.39,7287.45,608.54,cannught
36601307,2014-12-01,0.5,RENT,Low,92000,13000, 36 months,debt_consolidation,Low,Good Loan,7.49,A,15.63,5250.88,404.33,Northern-Irl
36231529,2014-12-01,8.0,RENT,Low,38000,5000, 36 months,debt_consolidation,High,Good Loan,14.99,C,22.8,2244.7,173.31,leinster
37720466,2014-12-01,1.0,RENT,Low,37000,12500, 36 months,credit_card,Low,Good Loan,6.99,A,21.25,5007.12,385.91,Northern-Irl
36411106,2014-12-01,0.5,RENT,Low,70000,15000, 36 months,debt_consolidation,Low,Bad Loan,7.49,A,17.93,5607.52,466.53,munster
35431185,2014-12-01,7.0,MORTGAGE,Low,100000,28000, 36 months,debt_consolidation,Low,Good Loan,8.67,B,28.36,11437.7,886.1,leinster
37820893,2014-12-01,10.0,MORTGAGE,Low,95000,3000, 36 months,major_purchase,Low,Good Loan,12.99,C,0.48,2809.58,101.07,ulster
36400645,2014-12-01,4.0,MORTGAGE,Low,56000,17125, 60 months,debt_consolidation,High,Good Loan,19.99,E,10.8,5878.04,453.62,Northern-Irl
36260643,2014-12-01,6.05,RENT,Low,74000,28375, 36 months,debt_consolidation,High,Good Loan,14.99,C,15.37,12761.74,983.49,leinster
35146738,2014-12-01,3.0,MORTGAGE,Low,72000,30000, 60 months,debt_consolidation,High,Good Loan,24.99,F,12.72,11361.51,880.37,ulster
36441096,2014-12-01,10.0,RENT,Low,53000,20000, 60 months,credit_card,Low,Good Loan,9.49,B,26.31,5438.13,419.94,munster
36800330,2014-12-01,9.0,RENT,Low,45000,20000, 60 months,credit_card,Low,Good Loan,12.39,C,28.45,5836.23,448.85,Northern-Irl
37690613,2014-12-01,10.0,MORTGAGE,Medium,116901,20600, 36 months,debt_consolidation,Low,Good Loan,9.49,B,29.89,8555.55,659.79,Northern-Irl
37118021,2014-12-01,0.5,MORTGAGE,Low,35000,4000, 36 months,other,Low,Good Loan,8.67,B,26.65,1643.74,126.59,ulster
35348772,2014-12-01,10.0,MORTGAGE,Low,88000,25000, 36 months,debt_consolidation,Low,Good Loan,12.99,C,21.83,10930.95,842.23,leinster
36430508,2014-12-01,2.0,OWN,Low,60000,12000, 60 months,debt_consolidation,Low,Good Loan,12.39,C,11.39,3492.77,269.31,leinster
36681267,2014-12-01,6.0,MORTGAGE,Low,45000,17000, 60 months,debt_consolidation,High,Good Loan,18.54,E,28.67,5659.59,436.7,leinster
36950346,2014-12-01,6.05,OWN,Low,16000,1000, 36 months,other,High,Good Loan,15.59,D,10.43,1122.95,34.96,leinster
